name,display_name,aliases,category,display_class,tags,default_route,all_routes,routes_with_dose,has_dose_data,has_duration_data,half_life_minutes,mechanism_summary,effects,references,data_gaps
Pterostilbene,,,Nootropic,recreational,BBB-permeable | PPAR-alpha-activator | nootropic | resveratrol-analog-improved-bioavailability | sirtuin-activator | supplement,oral,oral,oral,yes,no,,,,https://en.wikipedia.org/wiki/Pterostilbene,"duration_by_route, half_life_minutes, mechanism_of_action"
PV-8,,a-phpp,Stimulant,recreational,habit-forming | research-chemical | tentative,oral,oral,oral,yes,no,,,,,"duration_by_route, half_life_minutes, mechanism_of_action, references"
Pynazolam,,pinazolam,Benzodiazepine,recreational,designer-benzo | no-human-data | research-chemical,,,,no,no,,GABA-A positive allosteric modulator (triazolobenzodiazepine); in-silico QSAR suggests high potency. First described 1970s (Sternbach); never marketed.,sedation | amnesia,https://en.wikipedia.org/wiki/Pynazolam | PMC7569319 | https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7569319/,"dose_ranges_by_route, duration_by_route, half_life_minutes"
Pyrantel,,Vermocks,,otc,,,,,no,no,104.0,,,10.1016/s0020-7519(96)00134-8,"dose_ranges_by_route, duration_by_route, mechanism_of_action"
Pyrilamine,,Mepyramine | Neo-Synephrine Nighttime | PBZ,Antihistamine,medical_rx,H1-antagonist | OTC | anticholinergic | antihistamine | first-gen-antihistamine | sedating,,,,no,no,150.0,,Sedation,https://en.wikipedia.org/wiki/Mepyramine,"dose_ranges_by_route, duration_by_route, mechanism_of_action"
Pyritinol,,Cerbon 6 | Encephabol | Pyridoxine disulfide | pyrithioxine,Nootropic,recreational,B6-derivative | B6-disulfide | cholinergic | hepatotoxicity-risk | nootropic | old-pharmaceutical,oral,oral,oral,yes,no,,,,https://en.wikipedia.org/wiki/Pyritinol,"duration_by_route, half_life_minutes, mechanism_of_action"
Pyrophenidone,,,Stimulant,recreational,habit-forming | research-chemical | stimulant | tentative,inhalation,inhalation | insufflation,inhalation | insufflation,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
Pyrovalerone,,O-2371 | beta-keto-prolintane,Stimulant,recreational,class:Pyrrolidinophenone cathinone,insufflation,insufflation | intravenous | oral | rectal,insufflation | intravenous | oral | rectal,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
Pyrrolidino-protonitazene,PYRPTZ,PYRPTZ | Protonitazepyne,Opioid,recreational,benzimidazole-opioid | extreme-potency | fatalities-reported | fentanyl-stronger | mu-full-agonist | naloxone-high-dose-required | nitazene,,,,no,no,,,,,"dose_ranges_by_route, duration_by_route, half_life_minutes, mechanism_of_action, references"
Quazepam,,doral,Benzodiazepine,recreational,CYP3A4-substrate | GABAA-PAM | alpha1-preferring | benzodiazepine | habit-forming | long-acting-metabolite | thione,oral,oral,oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
Quercetin,,Quercetin Dihydrate | Quercetin Phytosome | Sophora japonica extract,Supplement,otc,OTC | anti-inflammatory | antihistamine | antioxidant | herbal | polyphenol | senolytic | supplement,oral,oral,oral,yes,yes,720.0,,,https://en.wikipedia.org/wiki/Quercetin | https://examine.com/supplements/quercetin/,mechanism_of_action
Quinapril,,Accupril,Cardiovascular,medical_rx,ace inhibitor | antihypertensive,,,,no,no,,"Competitively inhibits the angiotensin-converting enzyme (ACE), which prevents both the conversion of angiotensin I to angiotensin II (vasoconstrictor), and the breakdown of bradykinin (vasodilator). Lower levels of angiotensin II also reduces aldosterone secretion, decreasing sodium and water reabsorption.",,,"dose_ranges_by_route, duration_by_route, half_life_minutes, references"
Quinidine,,Quinidine Gluconate,,medical_rx,,,,,no,no,420.0,"In patients with malaria, quinidine acts primarily as an intra-erythrocytic schizonticide, with little effect upon sporozites or upon pre-erythrocytic parasites. Quinidine is gametocidal to Plasmodium vivax and malariae, but not to falciparum. In cardiac muscle and in Purkinje fibers, quinidine depresses the rapid inward depolarizing sodium current, thereby slowing phase-0 depolarization and reducing the amplitude of the action potential without affecting the resting potential. In normal Purkinje fibers, it reduces the slope of phase-4 depolarization, shifting the threshold voltage upward toward zero. The result is slowed conduction and reduced automaticity in all parts of the heart, with increase of the effective refractory period relative to the duration of the action potential in the atria, ventricles, and Purkinje tissues. Quinidine also raises the fibrillation thresholds of the atria and ventricles, and it raises the ventricular de fibrillation threshold as well.",,https://dailymed.nlm.nih.gov/dailymed/search.cfm?labeltype=all&query=53489-141,"dose_ranges_by_route, duration_by_route"
Quinine,,Qualaquin,,medical_rx,,,,,no,no,666.0,Quinine is an antimalarial agent.,,"FDA label for Quinine Sulfate (quinine sulfate), Clinical Pharmacology/Pharmacokinetics — t1/2 ≈ 9.7-12.5 h in healthy subjects | https://dailymed.nlm.nih.gov/dailymed/search.cfm?labeltype=all&query=13310-153","dose_ranges_by_route, duration_by_route"
RAD-150,,TLB-150 | Testolone Benzoate,Endocrine,medical_rx,no-human-data | research-chemical | sarm | wada-prohibited,oral,oral,,no,no,,Presumed AR agonist prodrug — benzoate ester hydrolysis releases RAD-140-like moiety.,,,"half_life_minutes, references"
Ramipril,,Altace,Cardiovascular,medical_rx,ace inhibitor | antihypertensive,,,,no,no,,"Competitively inhibits the angiotensin-converting enzyme (ACE), which prevents both the conversion of angiotensin I to angiotensin II (vasoconstrictor), and the breakdown of bradykinin (vasodilator). Lower levels of angiotensin II also reduces aldosterone secretion, decreasing sodium and water reabsorption.",,,"dose_ranges_by_route, duration_by_route, half_life_minutes, references"
Rasburicase,,Elitek,,medical_rx,,,,,no,no,1146.0,"In humans, uric acid is the final step in the catabolic pathway of purines. Rasburicase catalyzes enzymatic oxidation of poorly soluble uric acid into an inactive and more soluble metabolite (allantoin).",,"FDA label for Elitek (rasburicase), Clinical Pharmacology/Pharmacokinetics — t½ ≈ 15.7-22.5 h | https://dailymed.nlm.nih.gov/dailymed/search.cfm?labeltype=all&query=0024-5150","dose_ranges_by_route, duration_by_route"
Reishi,,Ganoderma lucidum | Lingzhi | Mannentake,Supplement,otc,OTC | adaptogen | herbal | immunomodulator | mushroom | sleep | supplement,oral,oral,oral,yes,no,720.0,,,https://en.wikipedia.org/wiki/Ganoderma_lucidum | https://examine.com/supplements/ganoderma-lucidum/,"duration_by_route, mechanism_of_action"
Repaglinide,,Prandin,,medical_rx,antidiabetic | meglitinide,,,,no,no,60.0,"Stimulates insulin secretion from pancreatic beta cells, decreasing postprandial blood glucose.",,"FDA label for repaglinide tablets, Clinical Pharmacology 12.3 — t½ ≈ 1 h","dose_ranges_by_route, duration_by_route"
Resveratrol,,"3,5,4'-Trihydroxystilbene | Polygonum cuspidatum extract | Trans-Resveratrol",Supplement,otc,OTC | antioxidant | cardiovascular | polyphenol | sirtuin-activator | supplement,oral,oral,oral,yes,yes,90.0,,,https://en.wikipedia.org/wiki/Resveratrol | https://examine.com/supplements/resveratrol/,mechanism_of_action
Retapamulin,,Altabax,,medical_rx,,,,,no,no,,Altabax is an antibacterial agent.,,,"dose_ranges_by_route, duration_by_route, half_life_minutes, references"
Retatrutide,,LY3437943,Peptide,medical_rx,GIP-agonist | GLP-1-agonist | anti-obesity | peptide | weight-loss,subcutaneous,subcutaneous,subcutaneous,yes,no,8640.0,,,Triple–Hormone-Receptor Agonist Retatrutide for Obesity — A Phase 2 Trial | https://en.wikipedia.org/wiki/Retatrutide,mechanism_of_action
RGPU-95,,对氯苯基吡拉西坦,Nootropic,recreational,,oral,oral,oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
Rhodiola Rosea,,Arctic Root | Golden Root | Rosavin | Salidroside,Supplement,otc,MAO-inhibitor-weak | OTC | adaptogen | anti-fatigue | anxiolytic | herbal | nootropic | supplement,oral,oral,oral,yes,yes,180.0,,,https://en.wikipedia.org/wiki/Rhodiola_rosea | https://examine.com/supplements/rhodiola-rosea/,mechanism_of_action
Ribavirin,,Virazole,,medical_rx,,,,,no,no,570.0,"In cell cultures the inhibitory activity of ribavirin for respiratory syncytial virus (RSV) is selective. The mechanism of action is unknown. Reversal of the in vitro antiviral activity by guanosine or xanthosine suggests ribavirin may act as an analogue of these cellular metabolites. Microbiology Ribavirin has demonstrated antiviral activity against RSV in vitro 1 and in experimentally infected cotton rats. 2 Several clinical isolates of RSV were evaluated for ribavirin susceptibility by plaque reduction in tissue culture. Plaques were reduced 85-98% by 16 mcg/mL; however, results may vary with the test system. The development of resistance has not been evaluated in vitro or in clinical trials. In addition to the above, ribavirin has been shown to have in vitro activity against influenza A and B viruses and herpes simplex virus, but the clinical significance of these data is unknown.",,https://dailymed.nlm.nih.gov/dailymed/search.cfm?labeltype=all&query=0187-0007,"dose_ranges_by_route, duration_by_route"
Rifabutin,,Mycobutin,,medical_rx,,,,,no,no,,"Rifabutin inhibits DNA-dependent RNA polymerase in susceptible strains of Escherichia coli and Bacillus subtilis but not in mammalian cells. In resistant strains of E. coli, rifabutin, like rifampin, did not inhibit this enzyme. It is not known whether rifabutin inhibits DNA-dependent RNA polymerase in Mycobacterium avium or in M. intracellulare which comprise M. avium complex (MAC).",,,"dose_ranges_by_route, duration_by_route, half_life_minutes, references"
Rilmazafone,,rhythmy,Benzodiazepine,recreational,GABAA-PAM | benzodiazepine | habit-forming | peptidic-prodrug | prodrug | triazolobenzodiazepine,oral,oral,,no,yes,,,,,"dose_ranges_by_route, half_life_minutes, mechanism_of_action, references"
Rimcazole,,BW-234U,Antipsychotic,medical_rx,DAT-inhibitor | DRI | atypical-mechanism | investigational | research-chemical | sigma-antagonist,,,,no,no,,,,https://en.wikipedia.org/wiki/Rimcazole,"dose_ranges_by_route, duration_by_route, half_life_minutes, mechanism_of_action"
Rimegepant,,Nurtec ODT,,medical_rx,cgrp antagonist,,,,no,no,660.0,"Binds to the calcitonin gene-related peptide (CGRP) receptor, thus blocking the CGRP ligand. When the CGRP ligand binds to its receptor, it activates a cascade of events associated with migraine pain.",,"FDA label for Nurtec ODT (rimegepant), Clinical Pharmacology/Pharmacokinetics — t½ ≈ 11 h","dose_ranges_by_route, duration_by_route"
Risedronate,,Actonel | Atelvia,,medical_rx,bisphosphonate,,,,no,no,,"Binds to bone hydroxyapatite and inhibits osteoclast activity, thus reducing bone resorption (breakdown).",,,"dose_ranges_by_route, duration_by_route, half_life_minutes, references"
Rivaroxaban,,Xarelto,,medical_rx,anticoagulant | direct factor xa inhibitor,,,,no,no,,"Directly inhibits coagulation factor Xa, disrupting platelet activation and fibrin clot formation.",,,"dose_ranges_by_route, duration_by_route, half_life_minutes, references"
Rizatriptan,,Maxalt | Maxalt-MLT,Other,medical_rx,5-ht1b/1d agonist | 5HT1B-agonist | antimigraine | prescription-only | serotonin-agonist | triptan,oral,oral,,no,yes,150.0,"Selectively agonizes 5-HT1B/1D receptors causing vasoconstriction of cranial blood vessels, inhibition of pro-inflammatory neuropeptide release, and decreased pain transmission.",,https://en.wikipedia.org/wiki/Rizatriptan,dose_ranges_by_route
RK-0202,,acetylcysteine,,medical_rx,,,,,no,no,,"Acetylcysteine has been shown to reduce the extent of liver injury following acetaminophen overdose. Acetaminophen doses of 150 mg/kg or greater have been associated with hepatotoxicity. Acetylcysteine probably protects the liver by maintaining or restoring the glutathione levels, or by acting as an alternate substrate for conjugation with, and thus detoxification of, the reactive metabolite of acetaminophen.",,,"dose_ranges_by_route, duration_by_route, half_life_minutes, references"
Rolicyclidine,,PCPy | 咯环利定,Dissociative,recreational,NMDA-antagonist | arylcyclohexylamine | class:arylcyclohexylamines | habit-forming | research-chemical | tentative,inhalation,inhalation | insufflation | oral,inhalation | insufflation | oral,yes,yes,,"PCPy is an NMDA receptor antagonist. NMDA receptors allow electrical signals to pass between neurons in the brain and spinal cord; for a signal to pass, the receptor must remain open. Dissociatives act by blocking NMDA receptors and forcing them closed. This disconnection of neurons results in loss of sensation, difficulty moving, and ultimately a state nearly equivalent to the well-known K-hole.

PCPy likely shares biochemical properties with PCP, including antagonism at NMDA receptors and PCP2 glutamate receptors, activity as a sigma-1 receptor agonist, and modulation of the serotonin transporter; the latter may account for some of its pupil-dilating effects.

In animals, PCPy induces ataxia at a potency roughly equivalent to that of PCP.",,,"half_life_minutes, references"
Ronlax,,Meilax | Victan | ethyl loflazepate | ethyl-loflazepate,Depressant,recreational,BZ-prodrug | habit-forming | very-long-acting,oral,oral,oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
Ropinirole,,Requip | Requip XL,,medical_rx,dopamine agonist,,,,no,no,360.0,Non-ergot dopamine agonist with high selectivity for D2 receptors. Stimulation of dopamine receptors in the striatum is thought to be responsible for treatment effects in Parkinson's disease and Restless Legs Syndrome.,,Clinical pharmacokinetics of ropinirole,"dose_ranges_by_route, duration_by_route"
Rosiglitazone,,Avandia,,medical_rx,antidiabetic | thiazolidinedione,,,,no,no,294.0,"Agonizes peroxisome proliferator-activated receptor-gamma ( PPAR receptors ) causing increased peripheral insulin sensitivity. PPAR receptors are found in tissues important for insulin action such as adipose tissue, skeletal muscle, and the liver.",,The effect of acarbose on the pharmacokinetics of rosiglitazone.,"dose_ranges_by_route, duration_by_route"
Rosuvastatin,,Crestor | Ezallor,,medical_rx,antihyperlipidemic | statin,,,,no,no,1140.0,"Inhibits HMG-CoA reductase, the rate-limiting enzyme that converts 3-hydroxy-3-methylglutaryl-coenzyme A to mevalonate, a precursor of sterols, including cholesterol.",,"FDA label for Crestor (rosuvastatin), Clinical Pharmacology/Pharmacokinetics — elimination t½ ≈ 19 hours","dose_ranges_by_route, duration_by_route"
Rotigotine,,Neupro,,medical_rx,,,,,no,no,,"Rotigotine is a non-ergoline dopamine agonist. The precise mechanism of action of rotigotine as a treatment for Parkinson's disease is unknown, although it is thought to be related to its ability to stimulate dopamine receptors within the caudate-putamen in the brain. The precise mechanism of action of rotigotine as a treatment for Restless Legs Syndrome is unknown but is thought to be related to its ability to stimulate dopamine receptors.",,,"dose_ranges_by_route, duration_by_route, half_life_minutes, references"
